timestamp_kst,site,siteType,axisNm,axisDirDivCd,axisDirDivNm,stNodeNm,edNodeNm,speed,trfClsNm
2026-08-10 20:30,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,22,서행
2026-08-10 20:30,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,24,서행
2026-08-10 20:30,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,21,서행
2026-08-10 20:30,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,26,원활
2026-08-10 20:30,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,30,원활
2026-08-10 20:30,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,12,정체
2026-08-10 20:30,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,12,정체
2026-08-10 20:30,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,13,정체
2026-08-10 20:30,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,11,정체
2026-08-10 20:30,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,7,정체
2026-08-10 20:30,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,15,정체
2026-08-10 20:30,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,20,서행
2026-08-10 20:30,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,40,원활
2026-08-10 20:30,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,18,서행
2026-08-10 20:30,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,19,서행
2026-08-10 20:30,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,13,정체
2026-08-10 20:30,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,31,원활
2026-08-10 20:30,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,22,서행
2026-08-10 20:30,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,24,서행
2026-08-10 20:30,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,27,원활
2026-08-10 20:30,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,31,원활
2026-08-10 20:35,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,24,서행
2026-08-10 20:35,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,14,정체
2026-08-10 20:35,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,19,서행
2026-08-10 20:35,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,26,원활
2026-08-10 20:35,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,26,원활
2026-08-10 20:35,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,13,정체
2026-08-10 20:35,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,27,원활
2026-08-10 20:35,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,26,원활
2026-08-10 20:35,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,14,정체
2026-08-10 20:35,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,20,서행
2026-08-10 20:35,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,26,원활
2026-08-10 20:35,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,16,서행
2026-08-10 20:35,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,17,서행
2026-08-10 20:35,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,10,정체
2026-08-10 20:35,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,16,서행
2026-08-10 20:35,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,11,정체
2026-08-10 20:35,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,6,정체
2026-08-10 20:35,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,14,정체
2026-08-10 20:35,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,14,정체
2026-08-10 20:35,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,38,원활
2026-08-10 20:35,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,21,서행
2026-08-10 20:35,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,25,원활
2026-08-10 20:35,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,23,서행
2026-08-10 20:35,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,29,원활
2026-08-10 20:35,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,21,서행
2026-08-10 20:35,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,22,서행
2026-08-10 20:35,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,26,원활
2026-08-10 20:35,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,29,원활
2026-08-10 20:40,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,22,서행
2026-08-10 20:40,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,18,서행
2026-08-10 20:40,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,21,서행
2026-08-10 20:40,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,23,서행
2026-08-10 20:40,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,24,서행
2026-08-10 20:40,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,14,정체
2026-08-10 20:40,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,25,원활
2026-08-10 20:40,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,21,서행
2026-08-10 20:40,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,9,정체
2026-08-10 20:40,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,15,서행
2026-08-10 20:40,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,45,원활
2026-08-10 20:40,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,25,원활
2026-08-10 20:40,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,16,서행
2026-08-10 20:40,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,8,정체
2026-08-10 20:40,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,12,정체
2026-08-10 20:40,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,13,정체
2026-08-10 20:40,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,8,정체
2026-08-10 20:40,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,15,서행
2026-08-10 20:40,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,18,서행
2026-08-10 20:40,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,38,원활
2026-08-10 20:40,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,21,서행
2026-08-10 20:40,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,20,서행
2026-08-10 20:40,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,25,서행
2026-08-10 20:40,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,25,서행
2026-08-10 20:40,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,19,서행
2026-08-10 20:40,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,21,서행
2026-08-10 20:40,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,25,서행
2026-08-10 20:40,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,29,원활
2026-08-10 20:45,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,23,서행
2026-08-10 20:45,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,20,서행
2026-08-10 20:45,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,20,서행
2026-08-10 20:45,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,31,원활
2026-08-10 20:45,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,29,원활
2026-08-10 20:45,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,12,정체
2026-08-10 20:45,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,22,서행
2026-08-10 20:45,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,20,서행
2026-08-10 20:45,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,16,서행
2026-08-10 20:45,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,18,서행
2026-08-10 20:45,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,33,원활
2026-08-10 20:45,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,24,서행
2026-08-10 20:45,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,14,정체
2026-08-10 20:45,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,11,정체
2026-08-10 20:45,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,14,정체
2026-08-10 20:45,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,13,정체
2026-08-10 20:45,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,8,정체
2026-08-10 20:45,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,14,정체
2026-08-10 20:45,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,14,정체
2026-08-10 20:45,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,37,원활
2026-08-10 20:45,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,23,서행
2026-08-10 20:45,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,22,서행
2026-08-10 20:45,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,21,서행
2026-08-10 20:45,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,21,서행
2026-08-10 20:45,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,23,서행
2026-08-10 20:45,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,22,서행
2026-08-10 20:45,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,24,서행
2026-08-10 20:45,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,30,원활
2026-08-10 20:47,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,25,서행
2026-08-10 20:47,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,23,서행
2026-08-10 20:47,은마아파트입구,대상,도곡로,2,하행,대치동우성아파트,은마아파트입구,26,원활
2026-08-10 20:47,은마아파트입구,대상,도곡로,2,하행,은마아파트입구,한티역,31,원활
2026-08-10 20:47,은마아파트입구,대상,삼성로,1,상행,대치사거리,은마아파트입구,26,원활
2026-08-10 20:47,은마아파트입구,대상,삼성로,1,상행,은마아파트입구,대치역,14,정체
2026-08-10 20:47,은마아파트입구,대상,삼성로,2,하행,대치역,은마아파트입구,29,원활
2026-08-10 20:47,은마아파트입구,대상,삼성로,2,하행,은마아파트입구,대치사거리,19,서행
2026-08-10 20:47,은행사거리,양성대조,한글비석로,1,상행,양지근린공원,은행사거리,13,정체
2026-08-10 20:47,은행사거리,양성대조,한글비석로,1,상행,은행사거리,중계주공4ㆍ5단지,19,서행
2026-08-10 20:47,은행사거리,양성대조,한글비석로,2,하행,중계주공4ㆍ5단지,은행사거리,18,서행
2026-08-10 20:47,은행사거리,양성대조,한글비석로,2,하행,은행사거리,양지근린공원,24,서행
2026-08-10 20:47,은행사거리,양성대조,중계로,1,상행,청암고교,은행사거리,15,서행
2026-08-10 20:47,은행사거리,양성대조,중계로,1,상행,은행사거리,불암초교,15,서행
2026-08-10 20:47,은행사거리,양성대조,중계로,2,하행,불암초교,은행사거리,19,서행
2026-08-10 20:47,은행사거리,양성대조,중계로,2,하행,은행사거리,청암고교,10,정체
2026-08-10 20:47,목동역,양성대조,오목로,1,상행,목동산돌교회,목동역,7,정체
2026-08-10 20:47,목동역,양성대조,오목로,1,상행,목동역,양강중교앞,15,서행
2026-08-10 20:47,목동역,양성대조,오목로,2,하행,양강중교앞,목동역,15,서행
2026-08-10 20:47,목동역,양성대조,오목로,2,하행,목동역,목동산돌교회,36,원활
2026-08-10 20:47,응암오거리,음성대조,응암로,1,상행,대림시장,응암오거리,24,서행
2026-08-10 20:47,응암오거리,음성대조,응암로,1,상행,응암오거리,응암시장,19,서행
2026-08-10 20:47,응암오거리,음성대조,응암로,2,하행,응암시장,응암오거리,21,서행
2026-08-10 20:47,응암오거리,음성대조,응암로,2,하행,응암오거리,대림시장,22,서행
2026-08-10 20:47,선릉역,음성대조,테헤란로,1,상행,포스코사거리,선릉역,21,서행
2026-08-10 20:47,선릉역,음성대조,테헤란로,1,상행,선릉역,센터필드,25,서행
2026-08-10 20:47,선릉역,음성대조,테헤란로,2,하행,센터필드,선릉역,27,원활
2026-08-10 20:47,선릉역,음성대조,테헤란로,2,하행,선릉역,포스코사거리,29,원활
2026-08-10 20:50,은마아파트입구,대상,도곡로,1,상행,한티역,은마아파트입구,27,원활
2026-08-10 20:50,은마아파트입구,대상,도곡로,1,상행,은마아파트입구,대치동우성아파트,23,서행
